x,y,t
0.303336,0.309919,0.043200
0.302586,0.310424,0.043300
0.301835,0.310927,0.043400
0.301082,0.311428,0.043500
0.300328,0.311928,0.043600
0.299572,0.312426,0.043700
0.298815,0.312923,0.043800
0.298056,0.313419,0.043900
0.297296,0.313912,0.044000
0.296534,0.314404,0.044100
0.295771,0.314895,0.044200
0.295007,0.315384,0.044300
0.294241,0.315871,0.044400
0.293473,0.316357,0.044500
0.292704,0.316841,0.044600
0.291934,0.317324,0.044700
0.291162,0.317805,0.044800
0.290388,0.318284,0.044900
0.289613,0.318762,0.045000
0.288837,0.319238,0.045100
0.288059,0.319713,0.045200
0.287280,0.320186,0.045300
0.286499,0.320657,0.045400
0.285717,0.321127,0.045500
0.284933,0.321595,0.045600
0.284148,0.322062,0.045700
0.283361,0.322526,0.045800
0.282573,0.322990,0.045900
0.281784,0.323451,0.046000
0.280993,0.323911,0.046100
0.280200,0.324369,0.046200
0.279407,0.324826,0.046300
0.278611,0.325281,0.046400
0.277815,0.325734,0.046500
0.277017,0.326185,0.046600
0.276217,0.326635,0.046700
0.275416,0.327083,0.046800
0.274614,0.327530,0.046900
0.273810,0.327974,0.047000
0.273005,0.328417,0.047100
0.272198,0.328859,0.047200
0.271390,0.329298,0.047300
0.270581,0.329736,0.047400
0.269770,0.330173,0.047500
0.268958,0.330607,0.047600
0.268144,0.331040,0.047700
0.267329,0.331471,0.047800
0.266513,0.331900,0.047900
0.265695,0.332328,0.048000
0.264875,0.332754,0.048100
0.264055,0.333178,0.048200
0.263233,0.333600,0.048300
0.262409,0.334021,0.048400
0.261585,0.334439,0.048500
0.260758,0.334856,0.048600
0.259931,0.335272,0.048700
0.259102,0.335685,0.048800
0.258272,0.336097,0.048900
0.257440,0.336507,0.049000
0.256607,0.336915,0.049100
0.255772,0.337321,0.049200
0.254937,0.337726,0.049300
0.254099,0.338129,0.049400
0.253261,0.338530,0.049500
0.252421,0.338929,0.049600
0.251580,0.339326,0.049700
0.250737,0.339722,0.049800
0.249893,0.340115,0.049900
0.249048,0.340507,0.050000
0.248202,0.340897,0.050100
0.247354,0.341285,0.050200
0.246504,0.341672,0.050300
0.245654,0.342056,0.050400
0.244802,0.342439,0.050500
0.243949,0.342820,0.050600
0.243094,0.343199,0.050700
0.242238,0.343576,0.050800
0.241381,0.343951,0.050900
0.240523,0.344324,0.051000
0.239663,0.344696,0.051100
0.238802,0.345065,0.051200
0.237939,0.345433,0.051300
0.237075,0.345799,0.051400
0.236210,0.346162,0.051500
0.235344,0.346524,0.051600
0.234476,0.346885,0.051700
