x,y,t
0.253008,-0.139265,2.389998
0.253008,-0.137949,2.399998
0.253009,-0.136634,2.409998
0.253009,-0.135319,2.419998
0.253009,-0.134003,2.429998
0.253009,-0.132688,2.439998
0.253009,-0.131373,2.449998
0.253009,-0.130057,2.459998
0.253009,-0.128742,2.469998
0.253009,-0.127426,2.479998
0.253009,-0.126111,2.489998
0.253009,-0.124796,2.499998
0.253009,-0.123480,2.509998
0.253010,-0.122165,2.519998
0.253010,-0.120849,2.529998
0.253010,-0.119534,2.539998
0.253010,-0.118219,2.549998
0.253010,-0.116903,2.559998
0.253010,-0.115588,2.569998
0.253010,-0.114273,2.579998
0.253010,-0.112957,2.589998
0.253010,-0.111642,2.599998
0.253010,-0.110326,2.609998
0.253010,-0.109011,2.619998
0.253011,-0.107696,2.629998
0.253011,-0.106380,2.639998
0.253011,-0.105065,2.649998
0.253011,-0.103750,2.659998
0.253011,-0.102434,2.669998
0.253011,-0.101119,2.679998
0.253011,-0.099803,2.689998
0.253011,-0.098488,2.699998
0.253011,-0.097173,2.709998
0.253011,-0.095857,2.719998
0.253011,-0.094542,2.729998
0.253011,-0.093227,2.739998
0.253012,-0.091911,2.749998
0.253012,-0.090596,2.759998
0.253012,-0.089280,2.769998
0.253012,-0.087965,2.779998
0.253012,-0.086650,2.789998
0.253012,-0.085334,2.799998
0.253012,-0.084019,2.809998
0.253012,-0.082704,2.819998
0.253012,-0.081388,2.829998
0.253012,-0.080073,2.839998
0.253012,-0.078757,2.849998
0.253013,-0.077442,2.859998
0.253013,-0.076127,2.869998
0.253013,-0.074811,2.879998
0.253013,-0.073496,2.889998
0.253013,-0.072181,2.899998
0.253013,-0.070865,2.909998
0.253013,-0.069550,2.919998
0.253013,-0.068234,2.929998
0.253013,-0.066919,2.939998
0.253013,-0.065604,2.949998
0.253013,-0.064288,2.959998
0.253014,-0.062973,2.969998
0.253014,-0.061657,2.979998
0.253014,-0.060342,2.989998
0.253014,-0.059027,2.999998
0.253014,-0.057711,3.009998
0.253014,-0.056396,3.019998
0.253014,-0.055081,3.029998
0.253014,-0.053765,3.039998
0.253014,-0.052450,3.049998
0.253014,-0.051134,3.059998
0.253014,-0.049819,3.069998
0.253015,-0.048504,3.079998
0.253015,-0.047188,3.089998
0.253015,-0.045873,3.099998
0.253015,-0.044558,3.109998
0.253015,-0.043242,3.119998
0.253015,-0.041927,3.129997
0.253015,-0.040611,3.139997
0.253015,-0.039296,3.149997
0.253015,-0.037981,3.159997
0.253015,-0.036665,3.169997
0.253015,-0.035350,3.179997
0.253016,-0.034035,3.189997
0.253016,-0.032719,3.199997
0.253016,-0.031404,3.209997
0.253016,-0.030088,3.219997
0.253016,-0.028773,3.229997
0.253016,-0.027458,3.239997
0.253016,-0.026142,3.249997
0.253016,-0.024827,3.259997
0.253016,-0.023512,3.269997
0.253016,-0.022196,3.279997
0.253016,-0.020881,3.289997
0.253017,-0.019565,3.299997
0.253017,-0.018250,3.309997
0.253017,-0.016935,3.319997
0.253017,-0.015619,3.329997
0.253017,-0.014304,3.339997
0.253017,-0.012989,3.349997
0.253017,-0.011673,3.359997
0.253017,-0.010358,3.369997
0.253017,-0.009042,3.379997
0.253017,-0.007727,3.389997
0.253017,-0.006412,3.399997
0.253017,-0.005096,3.409997
0.253018,-0.003781,3.419997
0.253018,-0.002466,3.429997
0.253018,-0.001150,3.439997
0.253018,0.000165,3.449997
0.253018,0.001481,3.459997
0.253018,0.002796,3.469997
0.253018,0.004111,3.479997
0.253018,0.005427,3.489997
0.253018,0.006742,3.499997
0.253018,0.008058,3.509997
0.253018,0.009373,3.519997
0.253019,0.010688,3.529997
0.253019,0.012004,3.539997
0.253019,0.013319,3.549997
0.253019,0.014634,3.559997
0.253019,0.015950,3.569997
0.253019,0.017265,3.579997
0.253019,0.018581,3.589997
0.253019,0.019896,3.599997
0.253019,0.021211,3.609997
0.253019,0.022527,3.619997
0.253019,0.023842,3.629997
0.253020,0.025157,3.639997
0.253020,0.026473,3.649997
0.253020,0.027788,3.659997
0.253020,0.029104,3.669997
0.253020,0.030419,3.679997
0.253020,0.031734,3.689997
0.253020,0.033050,3.699997
0.253020,0.034365,3.709997
0.253020,0.035680,3.719997
0.253020,0.036996,3.729997
0.253020,0.038311,3.739997
0.253021,0.039627,3.749997
0.253021,0.040942,3.759997
0.253021,0.042257,3.769997
0.253021,0.043573,3.779997
0.253021,0.044888,3.789997
0.253021,0.046203,3.799997
0.253021,0.047519,3.809997
0.253021,0.048834,3.819997
0.253021,0.050150,3.829997
0.253021,0.051465,3.839997
0.253021,0.052780,3.849997
0.253022,0.054096,3.859997
0.253022,0.055411,3.869997
0.253022,0.056726,3.879997
0.253022,0.058042,3.889997
0.253022,0.059357,3.899997
0.253022,0.060673,3.909997
0.253022,0.061988,3.919997
0.253022,0.063303,3.929997
0.253022,0.064619,3.939997
0.253022,0.065934,3.949997
0.253022,0.067250,3.959997
0.253022,0.068565,3.969997
0.253023,0.069880,3.979997
0.253023,0.071196,3.989997
0.253023,0.072511,3.999997
0.253023,0.073826,4.009997
0.253023,0.075142,4.019997
0.253023,0.076457,4.029997
0.253023,0.077773,4.039998
0.253023,0.079088,4.049998
0.253023,0.080403,4.059998
0.253023,0.081719,4.069998
0.253023,0.083034,4.079998
0.253024,0.084349,4.089999
0.253024,0.085665,4.099999
0.253024,0.086980,4.109999
0.253024,0.088296,4.119999
0.253024,0.089611,4.130000
0.253024,0.090926,4.140000
0.253024,0.092242,4.150000
0.253024,0.093557,4.160000
0.253024,0.094872,4.170001
0.253024,0.096188,4.180001
0.253024,0.097503,4.190001
0.253025,0.098819,4.200001
0.253025,0.100134,4.210001
0.253025,0.101449,4.220002
0.253025,0.102765,4.230002
0.253025,0.104080,4.240002
0.253025,0.105395,4.250002
0.253025,0.106711,4.260003
0.253025,0.108026,4.270003
0.253025,0.109342,4.280003
0.253025,0.110657,4.290003
0.253025,0.111972,4.300004
0.253026,0.113288,4.310004
0.253026,0.114603,4.320004
0.253026,0.115918,4.330004
0.253026,0.117234,4.340004
0.253026,0.118549,4.350005
0.253026,0.119865,4.360005
0.253026,0.121180,4.370005
0.253026,0.122495,4.380005
0.253026,0.123811,4.390006
0.253026,0.125126,4.400006
0.253026,0.126442,4.410006
0.253027,0.127757,4.420006
0.253027,0.129072,4.430007
0.253027,0.130388,4.440007
0.253027,0.131703,4.450007
0.253027,0.133018,4.460007
0.253027,0.134334,4.470007
0.253027,0.135649,4.480008
0.253027,0.136965,4.490008
0.253027,0.138280,4.500008
0.253027,0.139595,4.510008
0.253027,0.140911,4.520009
0.253027,0.142226,4.530009
0.253028,0.143542,4.540009
0.253028,0.144857,4.550009
0.253028,0.146172,4.560009
0.253028,0.147488,4.570010
0.253028,0.148803,4.580010
0.253028,0.150118,4.590010
0.253028,0.151434,4.600010
0.253028,0.152749,4.610011
0.253028,0.154065,4.620011
0.253028,0.155380,4.630011
0.253028,0.156695,4.640011
0.253029,0.158011,4.650012
0.253029,0.159326,4.660012
0.253029,0.160642,4.670012
0.253029,0.161957,4.680012
0.253029,0.163272,4.690012
0.253029,0.164588,4.700013
0.253029,0.165903,4.710013
0.253029,0.167218,4.720013
0.253029,0.168534,4.730013
0.253029,0.169849,4.740014
0.253029,0.171165,4.750014
0.253030,0.172480,4.760014
0.253030,0.173795,4.770014
0.253030,0.175111,4.780015
0.253030,0.176426,4.790015
0.253030,0.177742,4.800015
0.253030,0.179057,4.810015
0.253030,0.180372,4.820015
0.253030,0.181688,4.830016
0.253030,0.183003,4.840016
0.253030,0.184318,4.850016
0.253030,0.185634,4.860016
0.253031,0.186949,4.870017
0.253031,0.188265,4.880017
0.253031,0.189580,4.890017
0.253031,0.190895,4.900017
0.253031,0.192211,4.910017
0.253031,0.193526,4.920018
0.253031,0.194842,4.930018
0.253031,0.196157,4.940018
0.253031,0.197472,4.950018
0.253031,0.198788,4.960019
0.253031,0.200103,4.970019
0.253032,0.201418,4.980019
0.253032,0.202734,4.990019
0.253032,0.204049,5.000020
0.253032,0.205365,5.010020
0.253032,0.206680,5.020020
0.253032,0.207995,5.030020
0.253032,0.209311,5.040020
0.253032,0.210626,5.050021
0.253032,0.211942,5.060021
0.253032,0.213257,5.070021
0.253032,0.214572,5.080021
0.253033,0.215888,5.090022
0.253033,0.217203,5.100022
0.253033,0.218518,5.110022
0.253033,0.219834,5.120022
0.253033,0.221149,5.130023
