x,y,t
0.359874,-0.376513,6.040043
0.365880,-0.371975,6.050044
0.371887,-0.367436,6.060044
0.377893,-0.362898,6.070044
0.383900,-0.358359,6.080044
0.389906,-0.353820,6.090044
0.395913,-0.349282,6.100045
0.401920,-0.344743,6.110045
0.407926,-0.340205,6.120045
0.413933,-0.335666,6.130045
0.419939,-0.331127,6.140046
0.425946,-0.326589,6.150046
0.431952,-0.322050,6.160046
0.437959,-0.317512,6.170046
0.443966,-0.312973,6.180047
0.449972,-0.308434,6.190047
0.455979,-0.303896,6.200047
0.461985,-0.299357,6.210047
0.467992,-0.294819,6.220047
0.473998,-0.290280,6.230048
0.480005,-0.285742,6.240048
0.486012,-0.281203,6.250048
0.492018,-0.276664,6.260048
0.498025,-0.272126,6.270049
0.504031,-0.267587,6.280049
0.510038,-0.263049,6.290049
0.516044,-0.258510,6.300049
0.522051,-0.253971,6.310050
0.528058,-0.249433,6.320050
0.534064,-0.244894,6.330050
0.540071,-0.240356,6.340050
0.546077,-0.235817,6.350050
0.552084,-0.231278,6.360051
0.558091,-0.226740,6.370051
0.564097,-0.222201,6.380051
0.570104,-0.217663,6.390051
0.576110,-0.213124,6.400052
0.582117,-0.208585,6.410052
0.588124,-0.204047,6.420052
0.594130,-0.199508,6.430052
0.600137,-0.194970,6.440053
0.606143,-0.190431,6.450053
0.612150,-0.185892,6.460053
0.618157,-0.181354,6.470053
0.624163,-0.176815,6.480053
0.630170,-0.172277,6.490054
0.636176,-0.167738,6.500054
0.642183,-0.163199,6.510054
0.648190,-0.158661,6.520054
0.654196,-0.154122,6.530055
0.660203,-0.149584,6.540055
0.666209,-0.145045,6.550055
0.672216,-0.140506,6.560055
0.678223,-0.135968,6.570055
0.684229,-0.131429,6.580056
0.690236,-0.126891,6.590056
0.696242,-0.122352,6.600056
0.702249,-0.117813,6.610056
0.708256,-0.113275,6.620057
0.714262,-0.108736,6.630057
0.720269,-0.104198,6.640057
0.726275,-0.099659,6.650057
0.732282,-0.095120,6.660058
0.738289,-0.090582,6.670058
0.744295,-0.086043,6.680058
0.750302,-0.081505,6.690058
0.756308,-0.076966,6.700058
0.762315,-0.072427,6.710059
0.768322,-0.067889,6.720059
0.774328,-0.063350,6.730059
0.780335,-0.058812,6.740059
0.786341,-0.054273,6.750060
0.792348,-0.049734,6.760060
0.798355,-0.045196,6.770060
0.804361,-0.040657,6.780060
0.810368,-0.036119,6.790061
0.816374,-0.031580,6.800061
0.822381,-0.027041,6.810061
0.828388,-0.022503,6.820061
0.834394,-0.017964,6.830061
0.840401,-0.013426,6.840062
0.846407,-0.008887,6.850062
0.852414,-0.004348,6.860062
0.858421,0.000190,6.870062
0.864427,0.004729,6.880063
0.870434,0.009267,6.890063
0.876440,0.013806,6.900063
0.882447,0.018345,6.910063
0.888454,0.022883,6.920063
0.894460,0.027422,6.930064
0.900467,0.031960,6.940064
0.906473,0.036499,6.950064
0.912480,0.041038,6.960064
0.918487,0.045576,6.970065
0.924493,0.050115,6.980065
0.930500,0.054653,6.990065
0.936506,0.059192,7.000065
0.942513,0.063731,7.010066
0.948520,0.068269,7.020066
0.954526,0.072808,7.030066
0.960533,0.077346,7.040066
0.966539,0.081885,7.050066
0.972546,0.086424,7.060067
0.978553,0.090962,7.070067
0.984559,0.095501,7.080067
0.990566,0.100039,7.090067
0.992660,0.104211,7.100068
0.985849,0.107420,7.110068
0.979039,0.110629,7.120068
0.972228,0.113838,7.130068
0.965418,0.117046,7.140069
0.958607,0.120255,7.150069
0.951797,0.123464,7.160069
0.944987,0.126673,7.170069
0.938176,0.129881,7.180069
0.931366,0.133090,7.190070
0.924555,0.136299,7.200070
0.917745,0.139508,7.210070
0.910934,0.142716,7.220070
0.904124,0.145925,7.230071
0.897314,0.149134,7.240071
0.890503,0.152343,7.250071
0.883693,0.155551,7.260071
0.876882,0.158760,7.270072
0.870072,0.161969,7.280072
0.863261,0.165178,7.290072
0.856451,0.168386,7.300072
0.849641,0.171595,7.310072
0.842830,0.174804,7.320073
0.836020,0.178012,7.330073
0.829209,0.181221,7.340073
0.822399,0.184430,7.350073
0.815588,0.187639,7.360074
0.808778,0.190847,7.370074
0.801968,0.194056,7.380074
0.795157,0.197265,7.390074
0.788347,0.200474,7.400074
0.781536,0.203682,7.410075
0.774726,0.206891,7.420075
0.767915,0.210100,7.430075
0.761105,0.213309,7.440075
0.754295,0.216517,7.450076
0.747484,0.219726,7.460076
0.740674,0.222935,7.470076
0.733863,0.226144,7.480076
0.727053,0.229352,7.490077
0.720242,0.232561,7.500077
0.713432,0.235770,7.510077
0.706622,0.238979,7.520077
0.699811,0.242187,7.530077
0.693001,0.245396,7.540078
0.686190,0.248605,7.550078
0.679380,0.251814,7.560078
0.672569,0.255022,7.570078
0.665759,0.258231,7.580079
0.658949,0.261440,7.590079
0.652138,0.264648,7.600079
0.645328,0.267857,7.610079
0.638517,0.271066,7.620080
0.631707,0.274275,7.630080
0.624896,0.277483,7.640080
0.618086,0.280692,7.650080
0.611276,0.283901,7.660080
0.604465,0.287110,7.670081
0.597655,0.290318,7.680081
0.590844,0.293527,7.690081
0.584034,0.296736,7.700081
0.577223,0.299944,7.710082
0.570413,0.303153,7.720082
0.563603,0.306362,7.730082
0.556792,0.309571,7.740082
0.549982,0.312779,7.750082
0.543171,0.315988,7.760083
0.536361,0.319197,7.770083
0.529550,0.322406,7.780083
0.522740,0.325614,7.790083
0.515930,0.328823,7.800084
0.509119,0.332032,7.810084
0.502309,0.335240,7.820084
0.495498,0.338449,7.830084
0.488688,0.341658,7.840085
0.481878,0.344867,7.850085
0.475067,0.348075,7.860085
0.468257,0.351284,7.870085
0.461446,0.354493,7.880085
0.454636,0.357702,7.890086
0.447825,0.360910,7.900086
0.441015,0.364119,7.910086
0.434205,0.367328,7.920086
0.427394,0.370536,7.930087
0.420584,0.373745,7.940087
0.413773,0.376954,7.950087
0.406963,0.380163,7.960087
0.400152,0.383371,7.970088
0.393342,0.386580,7.980088
0.386532,0.389789,7.990088
0.379721,0.392998,8.000088
0.372911,0.396206,8.010088
0.366100,0.399415,8.020088
0.359290,0.402624,8.030088
0.352479,0.405832,8.040089
0.345669,0.409041,8.050089
0.338859,0.412250,8.060089
0.332048,0.415459,8.070089
0.325238,0.418667,8.080090
0.318427,0.421876,8.090090
0.311617,0.425085,8.100090
0.304806,0.428293,8.110090
0.297996,0.431502,8.120090
0.291186,0.434711,8.130091
0.284375,0.437920,8.140091
0.277565,0.441128,8.150091
0.270754,0.444337,8.160091
0.263944,0.447546,8.170092
0.257133,0.450755,8.180092
0.250323,0.453963,8.190092
0.243513,0.457172,8.200092
0.236702,0.460381,8.210093
0.229892,0.463589,8.220093
0.223081,0.466798,8.230093
0.216271,0.470007,8.240093
0.209461,0.473216,8.250093
0.202650,0.476424,8.260094
0.195840,0.479633,8.270094
0.189029,0.482842,8.280094
0.182219,0.486051,8.290094
0.175408,0.489259,8.300095
0.168598,0.492468,8.310095
0.161788,0.495677,8.320095
0.154977,0.498885,8.330095
0.148167,0.502094,8.340096
0.141356,0.505303,8.350096
0.134546,0.508512,8.360096
0.127736,0.511720,8.370096
0.120925,0.514929,8.380096
0.114115,0.518138,8.390097
0.107304,0.521347,8.400097
0.100494,0.524556,8.410097
0.093683,0.527764,8.420097
0.086873,0.530973,8.430098
0.080063,0.534182,8.440098
0.073252,0.537391,8.450098
0.066442,0.540599,8.460098
0.059631,0.543808,8.470098
0.052821,0.547017,8.480099
0.046011,0.550226,8.490099
0.039200,0.553434,8.500099
0.032390,0.556643,8.510099
0.025579,0.559852,8.520100
0.018769,0.563061,8.530100
0.011958,0.566269,8.540100
0.005148,0.569478,8.550100
-0.001662,0.572687,8.560101
-0.008473,0.575896,8.570101
-0.015283,0.579104,8.580101
-0.022094,0.582313,8.590101
-0.028904,0.585522,8.600101
-0.035714,0.588731,8.610102
-0.042525,0.591939,8.620102
-0.049335,0.595148,8.630102
-0.056146,0.598357,8.640102
-0.062956,0.601566,8.650103
-0.069767,0.604774,8.660103
-0.076577,0.607983,8.670103
-0.083387,0.611192,8.680103
-0.090198,0.614401,8.690104
-0.097008,0.617609,8.700104
-0.103819,0.620818,8.710104
-0.110629,0.624027,8.720104
-0.117439,0.627236,8.730104
-0.124250,0.630444,8.740105
-0.131060,0.633653,8.750105
-0.137871,0.636862,8.760105
-0.144681,0.640071,8.770105
-0.151492,0.643279,8.780106
-0.158302,0.646488,8.790106
-0.165112,0.649697,8.800106
-0.171923,0.652906,8.810106
