x,y,t
0.191092,0.093697,5.950041
0.197199,0.098100,5.960042
0.203306,0.102503,5.970042
0.209413,0.106905,5.980042
0.215519,0.111308,5.990042
0.221626,0.115711,6.000042
0.227733,0.120113,6.010043
0.233840,0.124516,6.020043
0.239947,0.128919,6.030043
0.246054,0.133322,6.040043
0.252161,0.137724,6.050044
0.258268,0.142127,6.060044
0.264374,0.146530,6.070044
0.270481,0.150932,6.080044
0.276588,0.155335,6.090044
0.282695,0.159738,6.100045
0.288802,0.164141,6.110045
0.294909,0.168543,6.120045
0.301016,0.172946,6.130045
0.307123,0.177349,6.140046
0.313230,0.181751,6.150046
0.319336,0.186154,6.160046
0.325443,0.190557,6.170046
0.331550,0.194960,6.180047
0.337657,0.199362,6.190047
0.343764,0.203765,6.200047
0.349871,0.208168,6.210047
0.355978,0.212570,6.220047
0.362085,0.216973,6.230048
0.368191,0.221376,6.240048
0.374298,0.225779,6.250048
0.380405,0.230181,6.260048
0.386512,0.234584,6.270049
0.392619,0.238987,6.280049
0.398726,0.243389,6.290049
0.404833,0.247792,6.300049
0.410940,0.252195,6.310050
0.417047,0.256598,6.320050
0.423153,0.261000,6.330050
0.429260,0.265403,6.340050
0.435367,0.269806,6.350050
0.441474,0.274208,6.360051
0.447581,0.278611,6.370051
0.453688,0.283014,6.380051
0.459795,0.287417,6.390051
0.465902,0.291819,6.400052
0.472008,0.296222,6.410052
0.478115,0.300625,6.420052
0.484222,0.305028,6.430052
0.490329,0.309430,6.440053
0.496436,0.313833,6.450053
0.502543,0.318236,6.460053
0.508650,0.322638,6.470053
0.514757,0.327041,6.480053
0.520863,0.331444,6.490054
0.526970,0.335847,6.500054
0.533077,0.340249,6.510054
0.539184,0.344652,6.520054
0.545291,0.349055,6.530055
0.551398,0.353458,6.540055
0.557505,0.357860,6.550055
0.563611,0.362263,6.560055
0.569718,0.366666,6.570055
0.575825,0.371068,6.580056
0.581932,0.375471,6.590056
0.588039,0.379874,6.600056
0.594146,0.384277,6.610056
0.600253,0.388679,6.620057
0.606359,0.393082,6.630057
0.612466,0.397485,6.640057
0.618573,0.401888,6.650057
0.624680,0.406290,6.660058
0.630787,0.410693,6.670058
0.636894,0.415096,6.680058
0.643001,0.419498,6.690058
0.649107,0.423901,6.700058
0.655214,0.428304,6.710059
0.661321,0.432707,6.720059
0.667428,0.437109,6.730059
0.673535,0.441512,6.740059
0.679642,0.445915,6.750060
0.685749,0.450318,6.760060
0.691855,0.454720,6.770060
0.697962,0.459123,6.780060
0.704069,0.463526,6.790061
0.710176,0.467928,6.800061
0.716283,0.472331,6.810061
0.722390,0.476734,6.820061
0.728496,0.481137,6.830061
0.734603,0.485539,6.840062
0.740710,0.489942,6.850062
0.746817,0.494345,6.860062
0.752924,0.498747,6.870062
0.759031,0.503150,6.880063
0.765138,0.507553,6.890063
0.771244,0.511956,6.900063
0.777351,0.516358,6.910063
0.783458,0.520761,6.920063
